category,description,item_number,main_image,price,rating,rating_count,seller,title
cpu,"800 MHz FSB 
45 nm 
6MB L2 Cache",9SIA4REFJW0798,https://c1.neweggimages.com/ProductImageOriginal/19-111-001-S05.jpg,33.9,4.9,63,Corn Electronics,Intel Core 2 Duo T9300 2.5 GHz Socket P 35W BX80576T9300 Processor
cpu,"1333 MHz FSB 
45nm Wolfdale 65W 
6MB L2 Cache",9SIA4REFJW0878,https://c1.neweggimages.com/ProductImageOriginal/19-115-054-03.jpg,30.71,4.9,214,Corn Electronics,Intel Core 2 Duo E8600 - Core 2 Duo Wolfdale Dual-Core 3.33 GHz LGA 775 65W Processor - BX80570E8600
cpu,"Brand	Intel
CPU Manufacturer	Intel
CPU Model	Intel Core 2 Duo
Processor Speed	2.6 GHz
Processor Socket	Socket P
About this item
Product Type - CPU
Processor Type - Intel Core 2 Duo
Clock Speed - 2.6GHz",9SIA4REFJW0884,https://c1.neweggimages.com/ProductImageOriginal/ARXHS201018z9uw3.jpg,64.75,5,1,Corn Electronics,Intel Cpu Core 2 Duo T9500 2.60Ghz Fsb800Mhz 6Mb Ufcpga8 Socket P Tray
cpu,"1066 MHz FSB 
45 nm 
6MB L2 Cache",9SIA4REFJW0887,https://c1.neweggimages.com/ProductImageOriginal/19-111-006-03.jpg,43.71,4.9,14,Corn Electronics,Intel Core 2 Duo T9600 2.8 GHz Socket P 35W BX80576T9600 Processor
cpu,"Broadwell
Unlocked Multiplier      
Turbo Boost",9SIA4REFJW0890,https://c1.neweggimages.com/ProductImageOriginal/19-117-553-01.jpg,187.85,5,6,Corn Electronics,Intel Core i7 5th Gen - Core i7-5775C Broadwell Quad-Core 3.3GHz  LGA 1150 65W  BX80658I75775C Desktop Processor
cpu,"32nm Sandy Bridge 95W 
6MB L3 Cache 
4 x 256KB L2 Cache 
Intel HD Graphics 2000",9SIA4REH6B8818,https://c1.neweggimages.com/ProductImageOriginal/AC0F_1_2019071826698057.jpg,33.99,5,1,Corn Electronics,Intel Core i5-2400 - Core i5 2nd Gen Sandy Bridge Quad-Core 3.1GHz (3.4GHz Turbo Boost) LGA 1155 95W Intel HD Graphics 2000 Desktop Processor - BX80623I52400
cpu,"7nm Castle Peak (Zen 2) 280W 
64MB L3 Cache 
8MB L2 Cache",9SIA4REJEF6796,https://c1.neweggimages.com/ProductImageOriginal/19-113-673-V01.jpg,1764.99,4.5,11,Corn Electronics,AMD Ryzen Threadripper PRO 3955WX - Ryzen Threadripper PRO Castle Peak (Zen 2) 16-Core 3.9 GHz Socket sWRX8 280W Desktop CPU Processor - 100-100000167WOF
cpu,"14nm Kaby Lake 91W 
8MB L3 Cache 
4 x 256KB L2 Cache 
Intel HD Graphics 630",9SIA4REJEG9346,https://c1.neweggimages.com/ProductImageOriginal/19-117-796-Z01.jpg,109.99,1,1,Corn Electronics,Intel Core i7-7700K - Core i7 7th Gen Kaby Lake Quad-Core 4.2 GHz LGA 1151 91W Intel HD Graphics 630 Desktop CPU Processor - BX80677I77700K
cpu,Make sure this fits by entering your model number.,9SIA4REJEG9453,https://c1.neweggimages.com/ProductImageOriginal/A85VD200625XYUL9.jpg,143.97,0,0,Corn Electronics,Intel Core i7-6700K
cpu,"45nm Lynnfield 95W 
8MB L3 Cache 
4 x 256KB L2 Cache",9SIA4REJEG9573,https://c1.neweggimages.com/ProductImageOriginal/19-116-725-03.jpg,44.99,5,1,Corn Electronics,Intel Core i7-870 - Core i7 Lynnfield Quad-Core 2.93GHz (3.60GHz Turbo Boost) LGA 1156 95W Desktop Processor - SLBJG
cpu,"32 nm Arrandale 
2 x 256KB L2 Cache 3MB L3 Cache",9SIA4REJU66500,https://c1.neweggimages.com/ProductImageOriginal/19-111-021-03.jpg,44.98,4,4,Corn Electronics,Intel Core i5-560M 2.66 GHz Socket G1 35W BX80617I5560M Mobile Processor
cpu,"ONLY Compatible with Intel 300 Series Motherboard
VR Experience
Max Turbo Frequency 4.6 GHz
Intel UHD Graphics 630
DDR4 Support
Socket LGA 1151 (300 Series)
Without Fan
OEM
Cooling device not included - Processor Only",9SIA4REJU92165,https://c1.neweggimages.com/ProductImageOriginal/AYTVS2204130I7N1MB5.jpg,145.98,5,1,Corn Electronics,"Intel Core i7-8700 Coffee Lake Desktop Processor i7 8th Gen, Core  6 Cores up to 4.6 GHz LGA 1151 (300 Series) 65W  CM8068403358316 OEM, International Version  No Warranty"
cpu,Intel core i7-2700K Quad-core Processor 3.5 gHz 8 MB cache LgA 1155 - BX80623I72700K,9SIA4REJUA4369,https://c1.neweggimages.com/ProductImageOriginal/AH9B_1_201904271377406445.jpg,54.99,5,1,Corn Electronics,Intel core i7-2700K Quad-core Processor 3.5 gHz 8 MB cache LgA 1155 - BX80623I72700K
cpu,"32nm Trinity 65W 
1MB L2 Cache 
AMD Radeon HD 7480D",9SIA4REJUA6528,https://c1.neweggimages.com/ProductImageOriginal/19-113-283-04.jpg,24.99,4.7,135,Corn Electronics,AMD A4-5300 - A-Series APU Trinity Dual-Core 3.4GHz (3.6GHz Turbo) Socket FM2 65W AMD Radeon HD 7480D Desktop APU (CPU + GPU) with DirectX 11 Graphic - AD5300OKHJBOX
cpu,"3rd Gen Ryzen
Socket AM4
Max Boost Frequency 4.3 GHz
DDR4 Support 3200MHz
CMOS TSMC 7nm FinFET
L2 Cache 2MB
L3 Cache 16MB
Thermal Design Power 65W
With Wraith Stealth cooler
AMD Zen Core Architecture
AMD Ryzen Master Utility
AMD Ryzen VR-Ready Premium",9SIA4REJUA7264,https://c1.neweggimages.com/ProductImageOriginal/19-113-648-S01.jpg,87.99,4.8,58,Corn Electronics,AMD Ryzen 3 3300X - Ryzen 3 3rd Gen Matisse (Zen 2) Quad-Core 3.8 GHz Socket AM4 65W Desktop CPU Processor - 100-100000159BOX
cpu,"2nd Gen Ryzen
AMD StoreMI Technology
AMD SenseMI Technology
AMD Ryzen Master Utility
Socket AM4
Max Boost Frequency 3.9 GHz
DDR4 Support
Unlocked Processor
Thermal Design Power 65W",9SIA4REJUA8709,https://c1.neweggimages.com/ProductImageOriginal/ADDZS200401QbUEA.jpg,87.99,5,1,Corn Electronics,AMD RYZEN 5 2600 6-Core 3.4 GHz (3.9 GHz Max Boost) Socket AM4 65W YD2600BBAFBOX Desktop Processor
cpu,"Brand	AMD
CPU Manufacturer	AMD
CPU Model	AMD FX
Processor Speed	3.1 GHz
Processor Socket	Socket AM3+",9SIA4REJUE3673,https://c1.neweggimages.com/ProductImageOriginal/ARXHS201019Hs7tJ.jpg,41.99,5,3,Corn Electronics,AMD FX-8120 8-Core Black Edition Processor Socket AM3+ - FD8120FRGUBOX
cpu,"AMD SenseMI Technology
Socket AM4
Max Turbo Frequency 3.6 GHz
16MB L3 Cache
3MB L2 Cache
DDR4 Support
Unlocked Processor
Thermal Design Power 65W
Cooling device not included - Processor Only",9SIA4REJUE3675,https://c1.neweggimages.com/ProductImageOriginal/APBUD210418DPJR8.jpg,65.99,0,0,Corn Electronics,"OEM - AMD Desktop Ryzen 5 1600 65W AM4 Processor with Wraith Stealth Cooler - Without Box,No Cooler,No Warranty"
cpu,"2000 MHz 
65nm Brisbane 65W 
2 x 512KB L2 Cache",9SIA4REJUE3689,https://c1.neweggimages.com/ProductImageOriginal/19-103-279-02.jpg,44.99,4.8,113,Corn Electronics,AMD Athlon 64 X2 5600+ - Athlon 64 X2 Brisbane Dual-Core 2.9 GHz Socket AM2 65W Processor - ADO5600IAA5DO
cpu,"65nm Brisbane 
1MB L2 Cache",9SIA4REJUE3693,https://c1.neweggimages.com/ProductImageOriginal/19-113-248-03.jpg,38.83,0,0,Corn Electronics,AMD Athlon 64 X2 4200+ - Athlon 64 X2 Brisbane Dual-Core 2.2 GHz Socket AM2 Desktop Processor - ADO4200IAA5DD
cpu,"65W 4MB L2 Cache 
AMD Radeon R7
AMD quiet cooler",9SIA4REJUE3702,https://c1.neweggimages.com/ProductImageOriginal/19-113-404-01.jpg,58.87,4.4,42,Corn Electronics,AMD A10-7860K with AMD Quiet Cooler Socket FM2+ AD786KYBJCSBX Desktop Processor
cpu,"Intel&reg; Core&reg; i5 3 GHz processor offers hyper-threading architecture that delivers high performance for demanding applications with improved onboard graphics and turbo boost
With 6 MB integrated Level 3 cache, frequently used data can be instantly accessed
14 nm design offers great efficiency for computing, delivers nimble processing with balanced cost, performance, and power
To boost graphics and visual quality, the chipset has a built in Intel HD 600 controller",9SIA4REJUE3705,https://c1.neweggimages.com/ProductImageOriginal/V0M5_1_202004231623284765.jpg,54.99,0,0,Corn Electronics,Intel Core i5-7400 Kaby Lake Quad-Core 3.0 GHz LGA 1151 65W Desktop Processor
cpu,"LGA 1151
DDR4 & DDR3L Support
Display Resolution up to 4096 x 2304
Intel Turbo Boost Technology
Compatible with Intel 100 Series Chipset Motherboards",9SIA4REJUE3897,https://c1.neweggimages.com/ProductImageOriginal/ADDZS191209V1MPr.jpg,45.98,5,1,Corn Electronics,Intel Core i5-6600 Skylake Quad-Core 3.3 GHz LGA 1151 65W BX80662I56600 Desktop Processor Intel HD Graphics 530
cpu,"32nm Llano 100W 
4MB L2 Cache 
AMD Radeon HD 6550D",9SIA4REJUE3899,https://c1.neweggimages.com/ProductImageOriginal/19-103-994-02.jpg,20.44,4.4,43,Corn Electronics,AMD A8-3850 - A-Series APU (CPU + GPU) Llano Quad-Core 2.9 GHz Socket FM1 100W AMD Radeon HD 6550D Desktop APU with DirectX 11 Graphic - AD3850WNZ43GX
cpu,"Haswell
Quick Sync Video
Turbo Boost",9SIA4REJUW1479,https://c1.neweggimages.com/ProductImageOriginal/AYTVS221107074YRF2B.jpg,65.99,0,0,Corn Electronics,Intel Core i7-4790 BX80646I74790 - Core i7 4th Gen Haswell Quad-Core up to 4.0GHz LGA 1150 84W Intel HD Graphics 4600 Desktop Processor
cpu,"Intel&reg; Celeron&reg; Dual-core (2 Core) 2.80 GHz processor keeps up with the demands of conventional apps and lets you work without performance issues
The Socket H4 LGA-1151 socket allows process",9SIA4REJUW1736,https://c1.neweggimages.com/ProductImageOriginal/A85VD200625PRCSV.jpg,20.99,5,1,Corn Electronics,Intel CPU BX80662G3900 Celeron G3900 2.80Ghz 2M LGA1151 2C/2T Skylake
cpu,"Only Compatible with Intel 300 Series Motherboard
For A Great VR Experience
Max Turbo Frequency 4.3 GHz
Intel UHD Graphics 630
DDR4 Support
Socket LGA 1151 (300 Series)
Fan and Cooler Included",9SIA4REJUW1800,https://c1.neweggimages.com/ProductImageOriginal/AYTVS2206270ID8XKC3.jpg,99.99,5,1,Corn Electronics,Intel Core i5-8600 Coffee Lake Desktop Processor i5 8th Gen 6-Core 3.1 GHz (4.3 GHz Turbo) LGA 1151 (300 Series) 65W BX80684I58600 Intel UHD Graphics 630
cpu,"For A Great VR Experience
OS Support - Windows 10 Only
Max Turbo Frequency 4.2 GHz
Intel HD Graphics 630
Unlocked Processor
DDR4 & DDR3L Support
Display Resolution up to 4096 x 2304
Socket LGA 1151
Cooling device not included - Processor Only",9SIA4REJUW1841,https://c1.neweggimages.com/ProductImageOriginal/ADDZS2110121F74C.jpg,65.99,0,0,Corn Electronics,Intel Core i5 7th Gen - Core i5-7600K Kaby Lake Quad-Core 3.8 GHz LGA 1151 91W BX80677I57600K Desktop Processor
cpu,"22nm Ivy Bridge 77W 
8MB L3 Cache 
4 x 256KB L2 Cache 
Intel HD Graphics 4000
Cooling device not included - Processor Only",9SIA4REJUW4571,https://c1.neweggimages.com/ProductImageOriginal/AYTVS2205110C3FNWD1.jpg,57.99,0,0,Corn Electronics,"Intel Core i7-3770 Ivy Bridge  Desktop Processor i7 3rd Gen,  Quad-Core(4-Core) up to 3.9GHz Turbo LGA 1155 77W CM8063701211600 OEM"
cpu,"14nm Coffee Lake 65W 
6MB L3 Cache 
Intel UHD Graphics 630",9SIA4REJUW5382,https://c1.neweggimages.com/ProductImageOriginal/AMF7D200831RYRE8.jpg,49.99,0,0,Corn Electronics,Intel Core i3 9th Gen - Core i3-9100 Coffee Lake Quad-Core 3.6 GHz LGA 1151 (300 Series) 65W BX80684I39100 Desktop Processor Intel UHD Graphics 630
cpu,"22nm Haswell 84W 
6MB L3 Cache 
4 x 256KB L2 Cache 
Intel HD Graphics 4600",9SIA4REJUW5393,https://c1.neweggimages.com/ProductImageOriginal/A1N8_1_20160718158662814.jpg,44.99,0,0,Corn Electronics,Intel Core i5 4th Gen - Core i5-4460 Haswell Quad-Core 3.2 GHz LGA 1150 CM8064601560722 Desktop Processor Intel HD Graphics 4600
cpu,"6 Cores/ 6 Threads 
 2. 90 GHz up to 4. 10 GHz Max Turbo Frequency/ 9 MB cache 
 Compatible only with Motherboards based on Intel 300 Series chipsets | Processor Graphics - Intel UHD Graphics 630 
 Intel Optane Memory supported 
 Note: 2.9 GHz is a base frequency whereas 4.1GHz is a Max turbo frequency",9SIA4REJUW5414,https://c1.neweggimages.com/ProductImageOriginal/AKVHD210604RT84A.jpg,89.99,0,0,Corn Electronics,Intel Core i5-9400 Desktop Processor 6 Cores 2. 90 GHz up to 4. 10 GHz Turbo LGA1151 300 Series 65W Processors BX80684I59400 (984507)
cpu,"10 Cores & 20 Threads
3.7 GHz Clock Speed
5.3 GHz Maximum Turbo Frequency
LGA 1200 Socket
Dual-Channel DDR4-2933 Memory
Supports Intel Optane Memory
10th Generation (Comet Lake)
No Thermal Solution Included
Compatible with Intel 500 Series Boards",9SIA4REJUX2064,https://c1.neweggimages.com/ProductImageOriginal/19-118-127-S03.jpg,489.99,4.9,167,Corn Electronics,Intel Core i9-10900KF - Core i9 10th Gen Comet Lake 10-Core 3.7 GHz LGA 1200 125W None Integrated Graphics Desktop CPU Processor - BX8070110900KF
cpu,"Only Compatible with Intel 300 Series Motherboard 
Processor Base Frequency 3.1 GHz 
Intel UHD Graphics 610 
DDR4 Support 
Socket LGA 1151 (300 Series)",9SIA4REJUX4017,https://c1.neweggimages.com/ProductImageOriginal/ADDZ_132182004188458613p2nIwBGLfL.jpg,33.99,0,0,Corn Electronics,Intel Celeron G4900 Coffee Lake Dual-Core 3.1 GHz LGA 1151 (300 Series) 54W BX80684G4900 Desktop Processor Intel UHD Graphics 610
cpu,"12nm Pinnacle Ridge (Zen+) 95W 
16MB L3 Cache 
3MB L2 Cache",9SIA4REJUX5902,https://c1.neweggimages.com/ProductImageOriginal/A8UC_1_20200309701053240.jpg,87.19,4,1,Corn Electronics,AMD AMD Ryzen 5 2600X 3.6 GHz Socket AM4 YD260XBCAFMPK Desktop Processor
cpu,"2000 MHz 
90nm Windsor 89W 
2 x 1MB L2 Cache",9SIA4REJUY8488,https://c1.neweggimages.com/ProductImageOriginal/19-103-278-03.jpg,44.99,4.3,3,Corn Electronics,AMD Athlon 64 X2 6000+ - Athlon 64 X2 Windsor Dual-Core 3.0 GHz Socket AM2 89W Processor - ADA6000IAA6CZ
cpu,"Kaveri 65W 
4MB L2 Cache 
Radeon R7 series",9SIA4REJUY8656,https://c1.neweggimages.com/ProductImageOriginal/ADDZS2107129UrYq.jpg,33.99,0,0,Corn Electronics,AMD A10-7800 Kaveri Quad-Core 3.5GHz (3.9GHz Turbo) Socket FM2+ 65W AD7800YBJABOX Desktop Processor Radeon R7 series
cpu,"32nm Trinity 100W 
4MB L2 Cache 
AMD Radeon HD 7560D",9SIA4REJUY8709,https://c1.neweggimages.com/ProductImageOriginal/19-113-281-04.jpg,23.99,4.7,233,Corn Electronics,AMD A8-5600K - A-Series APU Trinity Quad-Core 3.6GHz (3.9GHz Turbo) Socket FM2 100W AMD Radeon HD 7560D Desktop APU (CPU + GPU) with DirectX 11 Graphic - AD560KWOHJBOX
cpu,"Only Compatible with Intel 300 Series Motherboard
For A Great VR Experience
Max Turbo Frequency 4.6 GHz
Intel UHD Graphics 630
DDR4 Support
Socket LGA 1151 (300 Series)
Fan and Cooler Included",9SIA4REJUZ9911,https://c1.neweggimages.com/ProductImageOriginal/AYTVS22042103C0PF18.jpg,146.89,0,0,Corn Electronics,"Intel Core  i7-8700 Coffee Lake Desktop Processor i7 8th Gen, 6-Core up to 4.6 GHz  LGA 1151(300 Series)  65W BX80684I78700 Intel UHD Graphics 630"
cpu,"14nm Rocket Lake 65W 
12MB L3 Cache",9SIA4REJUZ9947,https://c1.neweggimages.com/ProductImageOriginal/B63KD22033016HH1EFF.jpg,149.99,0,0,Corn Electronics,Intel Core i5-11400F - Core i5 11th Gen Rocket Lake 6-Core 2.6 GHz LGA 1200 65W Desktop CPU Processor - CM8070804497016
cpu,"Intel Turbo Boost 2.0 Technology 
 Intel vPro Technology | Intel Virtualization Technology (VT-x) 
 Intel 64 Architecture | Enhanced Intel SpeedStep Technology",9SIA4REJUZ9957,https://c1.neweggimages.com/ProductImageOriginal/AKVHD2201300WKYNXAE.jpg,65.99,5,1,Corn Electronics,"Intel Core i7-4790 Processor 3.6GHz 8MB LGA 1150 CPU, OEM (CM8064601560113) (CM8064601560113)"
cpu,"14nm Kaby Lake 65W 
6MB L3 Cache 
4 x 256KB L2 Cache",9SIA4REJV00103,https://c1.neweggimages.com/ProductImageOriginal/A85VD210103TW597.jpg,65.99,2.5,2,Corn Electronics,Intel Core i5 7th Gen - Core i5-7500 Kaby Lake Quad-Core 3.4 GHz LGA 1151 65W CM8067702868012 Desktop Processor
cpu,"OEM Processor
Cooling device not included - Processor Only
9th Gen Intel Processor
Discrete GPU Required - No Integrated Graphics
Only Compatible with Intel 300 Series Motherboard
Socket LGA 1151 (300 Series)
Max Turbo Frequency 4.2 GHz
DDR4 Support
Intel Optane Memory and SSD Supported
Turbo Boost Technology 2.0 offers mainstream performance for exceptional overall productivity",9SIA4REJV00111,https://c1.neweggimages.com/ProductImageOriginal/AYTVS2303240C9P9T91.jpg,49.99,0,0,Corn Electronics,Intel Core i3 9th Gen - Core i3-9100F Coffee Lake 4-Core 3.6 GHz (4.2 GHz Turbo) LGA 1151 (300 Series) 65W BX80684i39100F Desktop Processor Without Graphics- OEM
cpu,"3.5GHz Operating Frequency, LGA1151 Socket 
 Kaby Lake Series | Intel Boxed Desktop CPU - includes heatsink 
 Pentium with G4560 with 3MB cache | 2 core / 4 threads",9SIA4REJV00743,https://c1.neweggimages.com/ProductImageOriginal/AKVHD2201300WPTNP68.jpg,33.99,0,0,Corn Electronics,Intel Pentium G4560 - 3.5 GHz - 2 cores - 4 threads - 3 MB cache - LGA1151 Socket - Box (BX80677G4560)
cpu,"Compatible with Z87 and Z97 motherboards. Z87 motherboard users may need to apply a BIOS update for compatibility. Not compatible with Intel Motherboards. 
 LGA 1150 | Intel Rapid Storage Technology 
 Quick Sync Video enabling faster video conversion | Intel Device Protection with Boot Guard 
 Intel IPT with PKI | Intel Turbo boost technology",9SIA4REJV01428,https://c1.neweggimages.com/ProductImageOriginal/AKVHD2201300WN42FCA.jpg,23.98,0,0,Corn Electronics,Intel Celeron G1840 Processor - BX80646G1840 (BX80646G1840)
cpu,"14nm Coffee Lake 65W 
6MB L3 Cache 
Intel UHD Graphics 630",9SIA4REJV09573,https://c1.neweggimages.com/ProductImageOriginal/A5JX_1_202003061021456001.jpg,49.99,0,0,Corn Electronics,Intel Core i3-9100 - Core i3 9th Gen Coffee Lake Quad-Core 3.6 GHz LGA 1151 (300 Series) 65W Intel UHD Graphics 630 Desktop Processor - BX80684I39100
cpu,Intel Celeron G1840 Processor -  BX80646G1840,9SIA4REJV09583,https://c1.neweggimages.com/ProductImageOriginal/AFK6D20082145AV1.jpg,23.99,0,0,Corn Electronics,Intel Celeron G1840 Processor -  BX80646G1840
cpu,"65W 
6MB L3 Cache 
1MB L2 Cache 
HD Graphics 510",9SIA4REJV09598,https://c1.neweggimages.com/ProductImageOriginal/A98Y_1_20180521193902537.jpg,83.99,0,0,Corn Electronics,Intel Core i5 i5-6402P Quad-core (4 Core) 2.80 GHz Processor - Socket H4 LGA-1151
cpu,8TH GEN INTEL CORE i7 PROCESSORS Equipped with Intel Turbo Boost Technology 2,9SIA4REJV09640,https://c1.neweggimages.com/ProductImageOriginal/AKVHD2201300WJAF3AE.jpg,146.94,0,0,Corn Electronics,Intel CM8068403358316 Core i7-8700 Hexa-core (6 Core) 3.2GHz Processor Socket H4 LGA-1151OEM Pack (CM8068403358316)
cpu,"Process Type: Intel Core i3 Processor i3-3220 
 Core Count: 2 | Clock Speed: 3.3 GHz | Intel Smart Cache: 3 MB 
 Max Memory Bandwidth: 25.6 GB/s | Socket: LGA1155",9SIA4REJV09668,https://c1.neweggimages.com/ProductImageOriginal/AKVHD2201300WPISN6A.jpg,22.99,0,0,Corn Electronics,"Intel Core i3-3220 Processor (3M Cache, 3.30 GHz) BX80637i33220 (BX80637I33220)"
cpu,"4000 MHz 
45nm Thuban 125W 
6MB L3 Cache 
6 x 512KB L2 Cache",9SIA4REJVP3316,https://c1.neweggimages.com/ProductImageOriginal/19-103-849-02.jpg,69.99,4.9,1663,Corn Electronics,AMD Phenom II X6 1090T Black Edition - Phenom II X6 Thuban 6-Core 3.2 GHz Socket AM3 125W Desktop Processor - HDT90ZFBGRBOX
cpu,"3600 MHz 
45nm Deneb 125W 
6MB L3 Cache 
4 x 512KB L2 Cache",9SIA4REJVP4259,https://c1.neweggimages.com/ProductImageOriginal/19-103-471-03.jpg,44.86,4.9,1775,Corn Electronics,AMD Phenom II X4 940 Black Edition - Phenom II X4 Deneb Quad-Core 3.0 GHz Socket AM2+ 125W Processor - HDZ940XCGIBOX
cpu,"32nm Richland 100W 
2 x 2MB L2 Cache",9SIA4REJVP4261,https://c1.neweggimages.com/ProductImageOriginal/19-113-348-02.jpg,26.11,4.7,103,Corn Electronics,AMD 760K - Athlon X4 Richland Quad-Core 3.8 GHz Socket FM2 100W Desktop Processor - AD760KWOHLBOX
cpu,"12 cores / 24 threads
3.5 GHz base and 4.0 GHz precision boost clocks
Socket sTR4
DDR4 Support
14nm Summit Ridge
Support for 64 PCIe lanes
Unlocked for overclocking
Cooler mounting bracket
Cooling device not included - Processor Only",9SIA4REJVP4284,https://c1.neweggimages.com/ProductImageOriginal/AWKTS210917y0DSj.jpg,150.98,4.7,120,Corn Electronics,AMD Ryzen Threadripper 1st Gen - RYZEN Threadripper 1920X Whitehaven (Zen) 12-Core / 24 Threads 3.5 GHz Socket sTR4 180W YD192XA8AEWOF Desktop Processor
cpu,"10nm Alder Lake Processor Base Power: 125W
Maximum Turbo Power: 150W 
20MB L3 Cache 
9.5MB L2 Cache",9SIA4REJVP5330,https://c1.neweggimages.com/ProductImageOriginal/A6ZPD2112220JSGAM5D.jpg,199.99,5,1,Corn Electronics,Intel Core i5-12600KF - Core i5 12th Gen Alder Lake 10-Core (6P+4E) 3.7 GHz LGA 1700 125W Desktop Processor TRAY - CM8071504555228
cpu,"Intel 7 Alder Lake Processor Base Power: 46W 
6MB L3 Cache 
2.5M L2 Cache 
Intel UHD Graphics 710 
Windows 11 Supported",9SIA4REJVU2955,https://c1.neweggimages.com/ProductImageOriginal/A24GD2202150ESBUV6B.jpg,155.99,5,3,Corn Electronics,Intel Pentium G7400 - Pentium Gold Alder Lake Dual-Core 3.7 GHz LGA 1700 Processor 46W Intel UHD Graphics 710 Desktop Processor - BX80715G7400
cpu,"14nm Comet Lake 58W 
4MB L3 Cache 
Intel UHD Graphics 630",9SIA4REJVU4618,https://c1.neweggimages.com/ProductImageOriginal/19-118-250-V01.jpg,110.99,0,0,Corn Electronics,Intel Pentium G6605 - Pentium Gold Comet Lake Dual-Core 4.3 GHz LGA 1200 58W Intel UHD Graphics 630 Desktop CPU Processor - BX80701G6605
cpu,"22nm Ivy Bridge 55W 
3MB L3 Cache 
512KB L2 Cache 
Intel HD Graphics 2500",9SIA4REK080521,https://c1.neweggimages.com/ProductImageOriginal/19-117-815-S01.jpg,20.99,0,0,Corn Electronics,Intel Core i3-3240 - Core i3 3rd Gen Ivy Bridge Dual-Core 3.4 GHz LGA 1155 55W Intel HD Graphics 2500 Desktop Processor - SR0RH
cpu,"Only Compatible with Intel 300 Series Motherboard
Processor Base Frequency 4.0 GHz
Unlocked Processor
Intel UHD Graphics 630
DDR4 Support
Socket LGA 1151 (300 Series)
Cooling device not included - Processor Only",9SIA4REK9J2130,https://c1.neweggimages.com/ProductImageOriginal/AMY5S201209F9d6w.jpg,65.99,5,2,Corn Electronics,Intel Core i3-8350K Coffee Lake Quad-Core 4.0 GHz LGA 1151 (300 Series) 91W Desktop Processor Intel UHD Graphics 630
cpu,"Only Compatible with Intel 300 Series Motherboard
For A Great VR Experience
Max Turbo Frequency 4.0 GHz
Intel UHD Graphics 630
DDR4 Support
Socket LGA 1151 (300 Series)",9SIA4REK9J2152,https://c1.neweggimages.com/ProductImageOriginal/ADDZ_132170638433051071ddEHvcJ6U4.jpg,76.79,0,0,Corn Electronics,Intel Core i5-8400 Coffee Lake 6-Core 2.8 GHz (4.0 GHz Turbo) LGA 1151 (300 Series) 65W BX80684I58400 Desktop Processor Intel UHD Graphics 630
cpu,"Only Compatible with Intel 300 Series Motherboard
For A Great VR Experience
Max Turbo Frequency 4.3 GHz
Intel UHD Graphics 630
Unlocked Processor
DDR4 Support
Socket LGA 1151 (300 Series)",9SIA4REK9J2168,https://c1.neweggimages.com/ProductImageOriginal/AYTVS22042104XAJF95.jpg,99.98,0,0,Corn Electronics,"Intel Core i5-8600K Coffee Lake Desktop Processor i5 8th Gen, 6-Core up to 4.3 GHz  LGA 1151 (300 Series) 95W BX80684I58600K  Intel UHD Graphics 630"
cpu,"Only Compatible with Intel 300 Series Motherboard
For A Great VR Experience
Max Turbo Frequency 4.3 GHz
Intel UHD Graphics 630
Unlocked Processor
DDR4 Support
Socket LGA 1151 (300 Series)",9SIA4REK9J2169,https://c1.neweggimages.com/ProductImageOriginal/AYTVS2206270I81KF07.jpg,99.99,0,0,Corn Electronics,"Intel Core i5-8600K Coffee Lake Desktop Processor i5 8th Gen, 6-Core up to 4.3 GHz LGA 1151 (300 Series) 95W BX80684I58600K Intel UHD Graphics 630"
cpu,Intel Core i5-8600T Processor - OEM/TRAY CM8068403358708,9SIA4REK9J2173,https://c1.neweggimages.com/ProductImageOriginal/AKAC_1_201907101134214755.jpg,97.98,0,0,Corn Electronics,Intel Core i5-8600T Processor - OEM/TRAY CM8068403358708
cpu,"14nm Comet Lake 58W 
4MB L3 Cache 
Intel UHD Graphics 610",9SIA4REK9N8979,https://c1.neweggimages.com/ProductImageOriginal/ADDZS210622ysbOQ.jpg,55.99,0,0,Corn Electronics,Intel Celeron G5905 Comet Lake Dual-Core 3.5 GHz LGA 1200 58W BX80701G5905 Desktop Processor Intel UHD Graphics 610
cpu,"58W 
2MB L3 Cache 
Intel UHD Graphics 610",9SIA4REK9N8980,https://c1.neweggimages.com/ProductImageOriginal/AMF7D200824J0B8B.jpg,55.99,5,1,Corn Electronics,Intel Celeron G5920 - Celeron Dual-Core 3.5 GHz LGA 1200 58W Intel UHD Graphics 610 Desktop CPU Processor - BX80701G5920
cpu,"58W 
4MB L3 Cache 
Intel UHD Graphics 630",9SIA4REK9N9084,https://c1.neweggimages.com/ProductImageOriginal/19-118-140-S01.jpg,77.99,0,0,Corn Electronics,Intel Pentium Gold G6500 - Pentium Gold Dual-Core 4.1 GHz LGA 1200 58W Intel UHD Graphics 630 Desktop CPU Processor - BX80701G6500
cpu,"14nm Kaby Lake 35W 
8MB L3 Cache 
1MB L2 Cache 
Intel HD Graphics 630",9SIA4REK9P1245,https://c1.neweggimages.com/ProductImageOriginal/A1N8_1_20170504248946598.jpg,97.99,5,4,Corn Electronics,Intel BX80677I77700T 7th Generation Core i7-7700T Processor
